0.9094 	WARNING 	We strongly recommend you activate the PTB sound engine in PsychoPy prefs as the preferred audio engine. Its timing is vastly superior. Your prefs are currently set to use ['sounddevice', 'PTB', 'pyo', 'pygame'] (in that order).
215.4732 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=195, pos=array([0.15529095, 0.301398  ]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
215.4745 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=104, pos=array([ 0.47980021, -0.04220798]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
215.4759 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=276, pos=array([ 0.36374729, -0.00796759]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
215.4772 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=319, pos=array([-0.38515226, -0.19437836]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
215.4784 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=48, pos=array([-0.45392082,  0.49530128]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
215.4797 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=213, pos=array([0.06587083, 0.38716861]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
215.4810 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=83, pos=array([-0.23867497, -0.12197818]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
215.4815 	DATA 	Mouse:  Left button up, pos=(312,15)
215.4888 	EXP 	fixation: autoDraw = False
215.4888 	EXP 	target: autoDraw = False
215.4888 	EXP 	distr: autoDraw = False
215.4888 	EXP 	distr: autoDraw = False
215.4888 	EXP 	distr: autoDraw = False
215.4888 	EXP 	distr: autoDraw = False
215.4888 	EXP 	distr: autoDraw = False
215.4888 	EXP 	distr: autoDraw = False
215.4888 	EXP 	distr: autoDraw = False
215.4888 	EXP 	distr: autoDraw = False
215.4888 	EXP 	distr: autoDraw = False
215.4888 	EXP 	distr: autoDraw = False
215.4888 	EXP 	distr: autoDraw = True
215.4888 	EXP 	distr: autoDraw = True
215.4888 	EXP 	distr: autoDraw = True
215.4888 	EXP 	distr: autoDraw = True
215.4888 	EXP 	distr: autoDraw = True
215.4888 	EXP 	distr: autoDraw = True
215.4888 	EXP 	distr: autoDraw = True
215.4888 	EXP 	distr: autoDraw = True
215.4888 	EXP 	distr: autoDraw = True
215.4888 	EXP 	distr: autoDraw = True
215.4888 	EXP 	fixation: autoDraw = True
215.4888 	EXP 	target: autoDraw = True
216.8635 	DATA 	Mouse: Left button down, pos=(679,266)
216.8670 	EXP 	New trial (rep=119, index=0): None
216.8689 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=232, pos=array([0.28076069, 0.2948695 ]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
216.8703 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=149, pos=array([ 0.11218978, -0.31620819]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
216.8716 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=199, pos=array([ 0.04788318, -0.0619725 ]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
216.8728 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=254, pos=array([-0.20621148,  0.31595104]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
216.8741 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=27, pos=array([0.48107295, 0.11043726]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
216.8756 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=271, pos=array([-0.33207721,  0.00918065]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
216.8769 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=315, pos=array([-0.49529829, -0.28288089]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
216.8782 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=222, pos=array([0.01430441, 0.40411902]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
216.8794 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=61, pos=array([-0.42009024,  0.25013844]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
216.8806 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=123, pos=array([0.26127821, 0.16373028]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
216.8812 	DATA 	Mouse:  Left button up, pos=(679,266)
216.8883 	EXP 	fixation: autoDraw = False
216.8883 	EXP 	target: autoDraw = False
216.8883 	EXP 	distr: autoDraw = False
216.8883 	EXP 	distr: autoDraw = False
216.8883 	EXP 	distr: autoDraw = False
216.8883 	EXP 	distr: autoDraw = False
216.8883 	EXP 	distr: autoDraw = False
216.8883 	EXP 	distr: autoDraw = False
216.8883 	EXP 	distr: autoDraw = False
216.8883 	EXP 	distr: autoDraw = False
216.8883 	EXP 	distr: autoDraw = False
216.8883 	EXP 	distr: autoDraw = False
216.8883 	EXP 	distr: autoDraw = True
216.8883 	EXP 	distr: autoDraw = True
216.8883 	EXP 	distr: autoDraw = True
216.8883 	EXP 	distr: autoDraw = True
216.8883 	EXP 	distr: autoDraw = True
216.8883 	EXP 	distr: autoDraw = True
216.8883 	EXP 	distr: autoDraw = True
216.8883 	EXP 	distr: autoDraw = True
216.8883 	EXP 	distr: autoDraw = True
216.8883 	EXP 	distr: autoDraw = True
216.8883 	EXP 	fixation: autoDraw = True
216.8883 	EXP 	target: autoDraw = True
218.4900 	DATA 	Mouse: Left button down, pos=(1140,160)
218.4966 	DATA 	Mouse:  Left button up, pos=(1140,160)
218.9712 	DATA 	Mouse: Left button down, pos=(1140,160)
218.9750 	EXP 	New trial (rep=120, index=0): None
218.9769 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=207, pos=array([0.44400257, 0.48544484]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
218.9782 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=10, pos=array([0.3258089 , 0.02068936]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
218.9795 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=177, pos=array([ 0.36332716, -0.35858241]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
218.9809 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=160, pos=array([-0.45469099, -0.30195453]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
218.9821 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=268, pos=array([-0.30384106, -0.19589932]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
218.9836 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=50, pos=array([-0.09038031, -0.09680528]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
218.9848 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=295, pos=array([ 0.25408762, -0.46474649]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
218.9859 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=44, pos=array([0.22453556, 0.22277964]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
218.9871 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=272, pos=array([ 0.03842927, -0.18975482]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
218.9883 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=38, pos=array([0.19160341, 0.21365557]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
218.9889 	DATA 	Mouse:  Left button up, pos=(1140,160)
218.9967 	EXP 	fixation: autoDraw = False
218.9967 	EXP 	target: autoDraw = False
218.9967 	EXP 	distr: autoDraw = False
218.9967 	EXP 	distr: autoDraw = False
218.9967 	EXP 	distr: autoDraw = False
218.9967 	EXP 	distr: autoDraw = False
218.9967 	EXP 	distr: autoDraw = False
218.9967 	EXP 	distr: autoDraw = False
218.9967 	EXP 	distr: autoDraw = False
218.9967 	EXP 	distr: autoDraw = False
218.9967 	EXP 	distr: autoDraw = False
218.9967 	EXP 	distr: autoDraw = False
218.9967 	EXP 	distr: autoDraw = True
218.9967 	EXP 	distr: autoDraw = True
218.9967 	EXP 	distr: autoDraw = True
218.9967 	EXP 	distr: autoDraw = True
218.9967 	EXP 	distr: autoDraw = True
218.9967 	EXP 	distr: autoDraw = True
218.9967 	EXP 	distr: autoDraw = True
218.9967 	EXP 	distr: autoDraw = True
218.9967 	EXP 	distr: autoDraw = True
218.9967 	EXP 	distr: autoDraw = True
218.9967 	EXP 	fixation: autoDraw = True
218.9967 	EXP 	target: autoDraw = True
222.8044 	DATA 	Mouse: Left button down, pos=(1149,894)
222.8082 	EXP 	New trial (rep=121, index=0): None
222.8101 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=263, pos=array([-0.06514498, -0.12009021]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
222.8115 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=1, pos=array([-0.0101377, -0.2907892]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
222.8128 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=210, pos=array([-0.36900171,  0.39665234]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
222.8141 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=352, pos=array([-0.46995106,  0.38721065]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
222.8153 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=120, pos=array([0.05868843, 0.47136347]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
222.8168 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=183, pos=array([-0.33882641,  0.06090328]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
222.8180 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=47, pos=array([-0.34867248,  0.28455164]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
222.8192 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=189, pos=array([0.01380113, 0.00720069]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
222.8204 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=30, pos=array([-0.22135341, -0.09166764]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
222.8215 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=207, pos=array([0.20574634, 0.17518129]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
222.8221 	DATA 	Mouse:  Left button up, pos=(1149,894)
222.8300 	EXP 	fixation: autoDraw = False
222.8300 	EXP 	target: autoDraw = False
222.8300 	EXP 	distr: autoDraw = False
222.8300 	EXP 	distr: autoDraw = False
222.8300 	EXP 	distr: autoDraw = False
222.8300 	EXP 	distr: autoDraw = False
222.8300 	EXP 	distr: autoDraw = False
222.8300 	EXP 	distr: autoDraw = False
222.8300 	EXP 	distr: autoDraw = False
222.8300 	EXP 	distr: autoDraw = False
222.8300 	EXP 	distr: autoDraw = False
222.8300 	EXP 	distr: autoDraw = False
222.8300 	EXP 	distr: autoDraw = True
222.8300 	EXP 	distr: autoDraw = True
222.8300 	EXP 	distr: autoDraw = True
222.8300 	EXP 	distr: autoDraw = True
222.8300 	EXP 	distr: autoDraw = True
222.8300 	EXP 	distr: autoDraw = True
222.8300 	EXP 	distr: autoDraw = True
222.8300 	EXP 	distr: autoDraw = True
222.8300 	EXP 	distr: autoDraw = True
222.8300 	EXP 	distr: autoDraw = True
222.8300 	EXP 	fixation: autoDraw = True
222.8300 	EXP 	target: autoDraw = True
224.0662 	DATA 	Mouse: Left button down, pos=(1061,762)
224.0716 	DATA 	Mouse:  Left button up, pos=(1061,762)
224.5213 	DATA 	Mouse: Left button down, pos=(1059,763)
224.5250 	EXP 	New trial (rep=122, index=0): None
224.5269 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=161, pos=array([ 0.25577621, -0.2373332 ]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
